NeuronID,Time,SpikeRate,Ensemble,Type,Stimulus
Neuron_6,520,2.9654955548898947,Ensemble_1,Wide,0
Neuron_6,521,1.8342793558157249,Ensemble_1,Wide,0
Neuron_6,522,1.8109645989476384,Ensemble_1,Wide,0
Neuron_6,523,2.3332565827910234,Ensemble_1,Wide,0
Neuron_6,524,2.0227224244593787,Ensemble_1,Wide,0
Neuron_6,525,1.9096778522930749,Ensemble_1,Wide,0
Neuron_6,526,2.034630073144563,Ensemble_1,Wide,0
Neuron_6,527,2.24791075047646,Ensemble_1,Wide,0
Neuron_6,528,2.3258046307701994,Ensemble_1,Wide,0
Neuron_6,529,2.087413087807982,Ensemble_1,Wide,0
Neuron_6,530,1.2353858740258277,Ensemble_1,Wide,0
Neuron_6,531,2.217655856750897,Ensemble_1,Wide,0
Neuron_6,532,0.9543264945377086,Ensemble_1,Wide,0
Neuron_6,533,1.7231768267223246,Ensemble_1,Wide,0
Neuron_6,534,1.7645617273755227,Ensemble_1,Wide,0
Neuron_6,535,1.725857851978253,Ensemble_1,Wide,0
Neuron_6,536,2.4315147586786496,Ensemble_1,Wide,0
Neuron_6,537,1.5978777804749529,Ensemble_1,Wide,0
Neuron_6,538,2.714673136627851,Ensemble_1,Wide,0
Neuron_6,539,1.498466103184397,Ensemble_1,Wide,0
Neuron_6,540,2.489040452900626,Ensemble_1,Wide,0
Neuron_6,541,3.069134823971988,Ensemble_1,Wide,0
Neuron_6,542,1.3909346774317746,Ensemble_1,Wide,0
Neuron_6,543,1.79747668557341,Ensemble_1,Wide,0
Neuron_6,544,1.990226640248764,Ensemble_1,Wide,0
Neuron_6,545,2.211816742246153,Ensemble_1,Wide,0
Neuron_6,546,1.9670363516386,Ensemble_1,Wide,0
Neuron_6,547,2.059824712653527,Ensemble_1,Wide,0
Neuron_6,548,2.142755356128976,Ensemble_1,Wide,0
Neuron_6,549,1.591729364242128,Ensemble_1,Wide,0
Neuron_6,550,2.2121900274928565,Ensemble_1,Wide,0
Neuron_6,551,2.4595830805444017,Ensemble_1,Wide,0
Neuron_6,552,2.3239543624452184,Ensemble_1,Wide,0
Neuron_6,553,2.725530679677654,Ensemble_1,Wide,0
Neuron_6,554,1.6077123413828962,Ensemble_1,Wide,0
Neuron_6,555,2.621443327983944,Ensemble_1,Wide,0
Neuron_6,556,2.6621282234710564,Ensemble_1,Wide,0
Neuron_6,557,1.7388536708150757,Ensemble_1,Wide,0
Neuron_6,558,2.0218201429751272,Ensemble_1,Wide,0
Neuron_6,559,1.292454013512479,Ensemble_1,Wide,0
Neuron_6,560,1.732675582026458,Ensemble_1,Wide,0
Neuron_6,561,1.7496245401854889,Ensemble_1,Wide,0
Neuron_6,562,2.1015685975336207,Ensemble_1,Wide,0
Neuron_6,563,1.4621413410679742,Ensemble_1,Wide,0
Neuron_6,564,1.5465430417871286,Ensemble_1,Wide,0
Neuron_6,565,1.713489015925505,Ensemble_1,Wide,0
Neuron_6,566,1.3696949890363586,Ensemble_1,Wide,0
Neuron_6,567,1.6020023007753004,Ensemble_1,Wide,0
Neuron_6,568,2.8994008200510764,Ensemble_1,Wide,0
Neuron_6,569,1.6842590783029383,Ensemble_1,Wide,0
Neuron_6,570,2.6309431897756945,Ensemble_1,Wide,0
Neuron_6,571,2.1455831496053195,Ensemble_1,Wide,0
Neuron_6,572,2.2515590647254564,Ensemble_1,Wide,0
Neuron_6,573,1.8515543901848344,Ensemble_1,Wide,0
Neuron_6,574,1.3705490030313792,Ensemble_1,Wide,0
Neuron_6,575,2.863493578530739,Ensemble_1,Wide,0
Neuron_6,576,1.5085529308268864,Ensemble_1,Wide,0
Neuron_6,577,2.132663908061998,Ensemble_1,Wide,0
Neuron_6,578,2.201616037661582,Ensemble_1,Wide,0
Neuron_6,579,1.0397564401059003,Ensemble_1,Wide,0
Neuron_6,580,1.3934285992134372,Ensemble_1,Wide,0
Neuron_6,581,2.3007737072238545,Ensemble_1,Wide,0
Neuron_6,582,2.199076055596256,Ensemble_1,Wide,0
Neuron_6,583,2.0336368331736083,Ensemble_1,Wide,0
Neuron_6,584,2.3334771377218746,Ensemble_1,Wide,0
Neuron_6,585,2.009399070170329,Ensemble_1,Wide,0
Neuron_6,586,1.6060293306533395,Ensemble_1,Wide,0
Neuron_6,587,2.3509066182281577,Ensemble_1,Wide,0
Neuron_6,588,1.2383445774556716,Ensemble_1,Wide,0
Neuron_6,589,1.6966207102624984,Ensemble_1,Wide,0
Neuron_6,590,2.4650197626330588,Ensemble_1,Wide,0
Neuron_6,591,2.386785700735771,Ensemble_1,Wide,0
Neuron_6,592,2.236481664363885,Ensemble_1,Wide,0
Neuron_6,593,2.9554978078572463,Ensemble_1,Wide,0
Neuron_6,594,2.10701846531798,Ensemble_1,Wide,0
Neuron_6,595,1.978358965322714,Ensemble_1,Wide,0
Neuron_6,596,2.723054403486111,Ensemble_1,Wide,0
Neuron_6,597,2.2790753801234795,Ensemble_1,Wide,0
Neuron_6,598,1.993809175919767,Ensemble_1,Wide,0
Neuron_6,599,2.297237973750538,Ensemble_1,Wide,0
Neuron_6,600,2.3208242823317256,Ensemble_1,Wide,0
Neuron_6,601,1.7932687156139513,Ensemble_1,Wide,0
Neuron_6,602,1.472018432345637,Ensemble_1,Wide,0
Neuron_6,603,1.9154254838694127,Ensemble_1,Wide,0
Neuron_6,604,3.2416890741747,Ensemble_1,Wide,0
Neuron_6,605,3.0742218343309275,Ensemble_1,Wide,0
Neuron_6,606,1.738085116886427,Ensemble_1,Wide,0
Neuron_6,607,1.801906663012132,Ensemble_1,Wide,0
Neuron_6,608,2.128294909222332,Ensemble_1,Wide,0
Neuron_6,609,1.858151802755149,Ensemble_1,Wide,0
Neuron_6,610,2.8655957418199813,Ensemble_1,Wide,0
Neuron_6,611,2.0038028718685785,Ensemble_1,Wide,0
Neuron_6,612,1.865414767313992,Ensemble_1,Wide,0
Neuron_6,613,1.423687181357355,Ensemble_1,Wide,0
Neuron_6,614,2.953649660264614,Ensemble_1,Wide,0
Neuron_6,615,1.981350695863667,Ensemble_1,Wide,0
Neuron_6,616,2.1938255179597537,Ensemble_1,Wide,0
Neuron_6,617,2.370474296946844,Ensemble_1,Wide,0
Neuron_6,618,2.040853843247082,Ensemble_1,Wide,0
Neuron_6,619,11.093956415896983,Ensemble_1,Wide,1
Neuron_6,620,9.573082900449702,Ensemble_1,Wide,0
Neuron_6,621,12.397557222183789,Ensemble_1,Wide,0
Neuron_6,622,13.836824887377366,Ensemble_1,Wide,0
Neuron_6,623,11.037351947447238,Ensemble_1,Wide,0
Neuron_6,624,11.220358401767369,Ensemble_1,Wide,0
Neuron_6,625,13.45231222801211,Ensemble_1,Wide,0
Neuron_6,626,12.940101992630751,Ensemble_1,Wide,0
Neuron_6,627,11.661752840200784,Ensemble_1,Wide,0
Neuron_6,628,14.035581765489784,Ensemble_1,Wide,0
Neuron_6,629,12.35270625943752,Ensemble_1,Wide,0
Neuron_6,630,10.561516741715511,Ensemble_1,Wide,0
Neuron_6,631,13.928854235504371,Ensemble_1,Wide,0
Neuron_6,632,11.08340424653109,Ensemble_1,Wide,0
Neuron_6,633,12.153446688978454,Ensemble_1,Wide,0
Neuron_6,634,11.565778009324891,Ensemble_1,Wide,0
Neuron_6,635,13.270698838613576,Ensemble_1,Wide,0
Neuron_6,636,11.779037082595952,Ensemble_1,Wide,0
Neuron_6,637,15.590359298779465,Ensemble_1,Wide,0
Neuron_6,638,12.043018841858988,Ensemble_1,Wide,0
Neuron_6,639,1.6938552585872502,Ensemble_1,Wide,0
Neuron_6,640,1.64000480109277,Ensemble_1,Wide,0
Neuron_6,641,2.45007167927281,Ensemble_1,Wide,0
Neuron_6,642,2.0456051904706394,Ensemble_1,Wide,0
Neuron_6,643,2.2314551921326102,Ensemble_1,Wide,0
Neuron_6,644,1.5699199871185296,Ensemble_1,Wide,0
Neuron_6,645,2.097845596220987,Ensemble_1,Wide,0
Neuron_6,646,2.309131240644529,Ensemble_1,Wide,0
Neuron_6,647,3.179204075920988,Ensemble_1,Wide,0
Neuron_6,648,1.3178400272736035,Ensemble_1,Wide,0
Neuron_6,649,2.0915817996297057,Ensemble_1,Wide,0
Neuron_6,650,4.183496912717561,Ensemble_1,Wide,0
Neuron_6,651,4.220287741791199,Ensemble_1,Wide,0
Neuron_6,652,4.756636756347126,Ensemble_1,Wide,0
Neuron_6,653,5.692793954049765,Ensemble_1,Wide,0
Neuron_6,654,4.117618784112039,Ensemble_1,Wide,0
Neuron_6,655,4.175355912881772,Ensemble_1,Wide,0
Neuron_6,656,4.734029298902359,Ensemble_1,Wide,0
Neuron_6,657,4.042528268358089,Ensemble_1,Wide,0
Neuron_6,658,3.163490346857634,Ensemble_1,Wide,0
Neuron_6,659,3.908055273761884,Ensemble_1,Wide,0
Neuron_6,660,3.799082426878586,Ensemble_1,Wide,0
Neuron_6,661,3.864887170438664,Ensemble_1,Wide,0
Neuron_6,662,4.98377196377926,Ensemble_1,Wide,0
Neuron_6,663,4.097739644389487,Ensemble_1,Wide,0
Neuron_6,664,5.37503229100882,Ensemble_1,Wide,0
Neuron_6,665,4.4737198400691565,Ensemble_1,Wide,0
Neuron_6,666,3.761713852485553,Ensemble_1,Wide,0
Neuron_6,667,4.147538961972677,Ensemble_1,Wide,0
Neuron_6,668,4.814787950189782,Ensemble_1,Wide,0
Neuron_6,669,4.937022109589092,Ensemble_1,Wide,0
Neuron_6,670,1.5660228063229535,Ensemble_1,Wide,0
Neuron_6,671,2.8656309609034976,Ensemble_1,Wide,0
Neuron_6,672,1.638399332147079,Ensemble_1,Wide,0
Neuron_6,673,2.5048690497769988,Ensemble_1,Wide,0
Neuron_6,674,1.7879586845487436,Ensemble_1,Wide,0
Neuron_6,675,2.44106782371486,Ensemble_1,Wide,0
Neuron_6,676,1.6683075707576511,Ensemble_1,Wide,0
Neuron_6,677,2.4467534752102886,Ensemble_1,Wide,0
Neuron_6,678,1.667710126938432,Ensemble_1,Wide,0
Neuron_6,679,2.7968585146995184,Ensemble_1,Wide,0
Neuron_6,680,2.1294937024022254,Ensemble_1,Wide,0
Neuron_6,681,1.302903684421659,Ensemble_1,Wide,0
Neuron_6,682,1.8774672241333312,Ensemble_1,Wide,0
Neuron_6,683,1.931154027333976,Ensemble_1,Wide,0
Neuron_6,684,1.2707666689789434,Ensemble_1,Wide,0
Neuron_6,685,2.5326265913375114,Ensemble_1,Wide,0
Neuron_6,686,2.346236112114238,Ensemble_1,Wide,0
Neuron_6,687,1.2119070870435635,Ensemble_1,Wide,0
Neuron_6,688,2.271592872640986,Ensemble_1,Wide,0
Neuron_6,689,1.4410815522255471,Ensemble_1,Wide,0
Neuron_6,690,1.8680206756896924,Ensemble_1,Wide,0
Neuron_6,691,1.690352226758753,Ensemble_1,Wide,0
Neuron_6,692,1.825347901299581,Ensemble_1,Wide,0
Neuron_6,693,1.669908687690959,Ensemble_1,Wide,0
Neuron_6,694,2.5471910359354024,Ensemble_1,Wide,0
Neuron_6,695,2.3790431381748496,Ensemble_1,Wide,0
Neuron_6,696,2.217851671504319,Ensemble_1,Wide,0
Neuron_6,697,1.6859051514404568,Ensemble_1,Wide,0
Neuron_6,698,2.243283110872937,Ensemble_1,Wide,0
Neuron_6,699,2.0001686278743445,Ensemble_1,Wide,0
Neuron_6,700,1.989454999712156,Ensemble_1,Wide,0
Neuron_6,701,2.2306071578942115,Ensemble_1,Wide,0
Neuron_6,702,2.119304569389918,Ensemble_1,Wide,0
Neuron_6,703,2.6819321091745905,Ensemble_1,Wide,0
Neuron_6,704,2.377951671894168,Ensemble_1,Wide,0
Neuron_6,705,2.621414069499669,Ensemble_1,Wide,0
Neuron_6,706,1.7243823696585032,Ensemble_1,Wide,0
Neuron_6,707,2.899857609446156,Ensemble_1,Wide,0
Neuron_6,708,1.8990633602273927,Ensemble_1,Wide,0
Neuron_6,709,2.618702742682468,Ensemble_1,Wide,0
Neuron_6,710,2.355972561517029,Ensemble_1,Wide,0
Neuron_6,711,2.197834490173104,Ensemble_1,Wide,0
Neuron_6,712,2.067627717143627,Ensemble_1,Wide,0
Neuron_6,713,3.0774595341816107,Ensemble_1,Wide,0
Neuron_6,714,2.9211085991714443,Ensemble_1,Wide,0
Neuron_6,715,2.12490988490368,Ensemble_1,Wide,0
Neuron_6,716,2.123216916771176,Ensemble_1,Wide,0
Neuron_6,717,1.631997065284997,Ensemble_1,Wide,0
Neuron_6,718,1.5178930840460787,Ensemble_1,Wide,0
Neuron_6,719,1.8346993229588893,Ensemble_1,Wide,0
Neuron_6,720,1.997478088580107,Ensemble_1,Wide,0
Neuron_6,721,2.4384875125895444,Ensemble_1,Wide,0
Neuron_6,722,3.020682915482271,Ensemble_1,Wide,0
Neuron_6,723,0.9647045353667844,Ensemble_1,Wide,0
Neuron_6,724,1.399668390371195,Ensemble_1,Wide,0
Neuron_6,725,2.240914059857555,Ensemble_1,Wide,0
Neuron_6,726,1.2582006785458533,Ensemble_1,Wide,0
Neuron_6,727,2.630905871207407,Ensemble_1,Wide,0
Neuron_6,728,2.4753130365229774,Ensemble_1,Wide,0
Neuron_6,729,2.3754405655361515,Ensemble_1,Wide,0
Neuron_6,730,1.3258004810966826,Ensemble_1,Wide,0
Neuron_6,731,1.4933850381039695,Ensemble_1,Wide,0
Neuron_6,732,2.564398494273917,Ensemble_1,Wide,0
Neuron_6,733,1.0515874911251342,Ensemble_1,Wide,0
Neuron_6,734,2.172859088518773,Ensemble_1,Wide,0
Neuron_6,735,1.663914084140653,Ensemble_1,Wide,0
Neuron_6,736,1.39756405913324,Ensemble_1,Wide,0
Neuron_6,737,1.902889494471551,Ensemble_1,Wide,0
Neuron_6,738,3.36795675174337,Ensemble_1,Wide,0
Neuron_6,739,2.1731620084072576,Ensemble_1,Wide,0
Neuron_6,740,2.367546778986308,Ensemble_1,Wide,0
Neuron_6,741,1.8586313113194288,Ensemble_1,Wide,0
Neuron_6,742,2.5198283343186323,Ensemble_1,Wide,0
Neuron_6,743,2.6355330405825788,Ensemble_1,Wide,0
Neuron_6,744,2.0012254818289787,Ensemble_1,Wide,0
Neuron_6,745,1.6641251501857155,Ensemble_1,Wide,0
Neuron_6,746,2.216649673636123,Ensemble_1,Wide,0
Neuron_6,747,2.4515602010434843,Ensemble_1,Wide,0
Neuron_6,748,2.26296347496286,Ensemble_1,Wide,0
Neuron_6,749,1.8055160780378976,Ensemble_1,Wide,0
Neuron_6,750,2.3558824289109537,Ensemble_1,Wide,0
Neuron_6,751,1.8881316635565817,Ensemble_1,Wide,0
Neuron_6,752,2.744681368857029,Ensemble_1,Wide,0
Neuron_6,753,2.0318706222499627,Ensemble_1,Wide,0
Neuron_6,754,1.2381519131764982,Ensemble_1,Wide,0
Neuron_6,755,2.408842375220604,Ensemble_1,Wide,0
Neuron_6,756,2.14913613337341,Ensemble_1,Wide,0
Neuron_6,757,1.8861156035661044,Ensemble_1,Wide,0
Neuron_6,758,1.9836115036235484,Ensemble_1,Wide,0
Neuron_6,759,1.3609538286105167,Ensemble_1,Wide,0
Neuron_6,760,1.5477522374630002,Ensemble_1,Wide,0
Neuron_6,761,1.695626336361253,Ensemble_1,Wide,0
Neuron_6,762,2.3643563583972256,Ensemble_1,Wide,0
Neuron_6,763,2.303850101561204,Ensemble_1,Wide,0
Neuron_6,764,1.3605689207151834,Ensemble_1,Wide,0
Neuron_6,765,11.48254659417552,Ensemble_1,Wide,1
Neuron_6,766,11.812732563550572,Ensemble_1,Wide,0
Neuron_6,767,11.986366887173817,Ensemble_1,Wide,0
Neuron_6,768,8.598235580894354,Ensemble_1,Wide,0
Neuron_6,769,12.557189791554908,Ensemble_1,Wide,0
Neuron_6,770,10.961504754364677,Ensemble_1,Wide,0
Neuron_6,771,9.603309454793825,Ensemble_1,Wide,0
Neuron_6,772,15.913043625245841,Ensemble_1,Wide,0
Neuron_6,773,12.09163342092341,Ensemble_1,Wide,0
Neuron_6,774,12.559731660095858,Ensemble_1,Wide,0
Neuron_6,775,11.854057782176058,Ensemble_1,Wide,0
Neuron_6,776,12.455252783793094,Ensemble_1,Wide,0
Neuron_6,777,11.325421216442551,Ensemble_1,Wide,0
Neuron_6,778,11.371157710835964,Ensemble_1,Wide,0
Neuron_6,779,14.211325404705772,Ensemble_1,Wide,0
Neuron_6,780,12.156225632563562,Ensemble_1,Wide,0
Neuron_6,781,13.522034583157694,Ensemble_1,Wide,0
Neuron_6,782,11.537942197378092,Ensemble_1,Wide,0
Neuron_6,783,12.865980424905267,Ensemble_1,Wide,0
Neuron_6,784,12.337472157680228,Ensemble_1,Wide,0
Neuron_6,785,2.2185178044384446,Ensemble_1,Wide,0
Neuron_6,786,1.965179677891887,Ensemble_1,Wide,0
Neuron_6,787,2.728101263907602,Ensemble_1,Wide,0
Neuron_6,788,1.8113875496679768,Ensemble_1,Wide,0
Neuron_6,789,2.364247216595156,Ensemble_1,Wide,0
Neuron_6,790,1.3962480800593724,Ensemble_1,Wide,0
Neuron_6,791,1.6993360770806722,Ensemble_1,Wide,0
Neuron_6,792,1.2919312290199292,Ensemble_1,Wide,0
Neuron_6,793,1.7424766608664424,Ensemble_1,Wide,0
Neuron_6,794,2.639281481509925,Ensemble_1,Wide,0
Neuron_6,795,1.462140240193314,Ensemble_1,Wide,0
Neuron_6,796,2.744388359504822,Ensemble_1,Wide,0
Neuron_6,797,1.8056018410293744,Ensemble_1,Wide,0
Neuron_6,798,1.431172552990067,Ensemble_1,Wide,0
Neuron_6,799,1.966893300387204,Ensemble_1,Wide,0
Neuron_6,800,1.93246232231652,Ensemble_1,Wide,0
Neuron_6,801,2.037668184444618,Ensemble_1,Wide,0
Neuron_6,802,1.3041374005918993,Ensemble_1,Wide,0
Neuron_6,803,1.9574395198520285,Ensemble_1,Wide,0
Neuron_6,804,1.2436339690070737,Ensemble_1,Wide,0
Neuron_6,805,1.771202465573701,Ensemble_1,Wide,0
Neuron_6,806,1.63030552978653,Ensemble_1,Wide,0
Neuron_6,807,1.569215782146579,Ensemble_1,Wide,0
Neuron_6,808,2.375151713164433,Ensemble_1,Wide,0
Neuron_6,809,2.685404350787827,Ensemble_1,Wide,0
Neuron_6,810,2.14697902758247,Ensemble_1,Wide,0
Neuron_6,811,1.493951914289625,Ensemble_1,Wide,0
Neuron_6,812,1.9183144990734249,Ensemble_1,Wide,0
Neuron_6,813,2.5923108112846167,Ensemble_1,Wide,0
Neuron_6,814,2.331972363835659,Ensemble_1,Wide,0
Neuron_6,815,3.161083675326457,Ensemble_1,Wide,0
Neuron_6,816,1.3223863966343272,Ensemble_1,Wide,0
Neuron_6,817,1.514511113610052,Ensemble_1,Wide,0
Neuron_6,818,2.403099738073798,Ensemble_1,Wide,0
Neuron_6,819,2.1137034368667287,Ensemble_1,Wide,0
Neuron_6,820,1.494722804132527,Ensemble_1,Wide,0
Neuron_6,821,1.63955395606561,Ensemble_1,Wide,0
Neuron_6,822,2.094151458312124,Ensemble_1,Wide,0
Neuron_6,823,2.13837110614163,Ensemble_1,Wide,0
Neuron_6,824,2.252684379844041,Ensemble_1,Wide,0
Neuron_6,825,2.895103669141497,Ensemble_1,Wide,0
Neuron_6,826,2.947860933163321,Ensemble_1,Wide,0
Neuron_6,827,1.4881128882284729,Ensemble_1,Wide,0
Neuron_6,828,2.300248579948471,Ensemble_1,Wide,0
Neuron_6,829,1.732168314962354,Ensemble_1,Wide,0
Neuron_6,830,2.750077072625412,Ensemble_1,Wide,0
Neuron_6,831,1.7538285864982486,Ensemble_1,Wide,0
Neuron_6,832,1.4028556533739764,Ensemble_1,Wide,0
Neuron_6,833,2.531154086877288,Ensemble_1,Wide,0
Neuron_6,834,2.665962942709619,Ensemble_1,Wide,0
Neuron_6,835,1.597167747788076,Ensemble_1,Wide,0
Neuron_6,836,2.514282706843095,Ensemble_1,Wide,0
Neuron_6,837,1.4845928208456085,Ensemble_1,Wide,0
Neuron_6,838,1.6677908462571618,Ensemble_1,Wide,0
Neuron_6,839,1.052727729253736,Ensemble_1,Wide,0
Neuron_6,840,2.4583099599002955,Ensemble_1,Wide,0
Neuron_6,841,2.185486109712253,Ensemble_1,Wide,0
Neuron_6,842,1.775982942519237,Ensemble_1,Wide,0
Neuron_6,843,1.8328999562852573,Ensemble_1,Wide,0
Neuron_6,844,2.090685079926148,Ensemble_1,Wide,0
Neuron_6,845,2.075485011829213,Ensemble_1,Wide,0
Neuron_6,846,2.229981918467078,Ensemble_1,Wide,0
Neuron_6,847,1.4682721509197725,Ensemble_1,Wide,0
Neuron_6,848,2.3152230389969084,Ensemble_1,Wide,0
Neuron_6,849,2.0296310376868663,Ensemble_1,Wide,0
Neuron_6,850,1.2523942360272258,Ensemble_1,Wide,0
Neuron_6,851,2.954596936927925,Ensemble_1,Wide,0
Neuron_6,852,1.5082028418603892,Ensemble_1,Wide,0
Neuron_6,853,1.5094921321407693,Ensemble_1,Wide,0
Neuron_6,854,1.5843945427160984,Ensemble_1,Wide,0
Neuron_6,855,1.6614389759942447,Ensemble_1,Wide,0
Neuron_6,856,1.5616568611271917,Ensemble_1,Wide,0
Neuron_6,857,1.7646743024399254,Ensemble_1,Wide,0
Neuron_6,858,2.326541278481874,Ensemble_1,Wide,0
Neuron_6,859,2.078333999548601,Ensemble_1,Wide,0
Neuron_6,860,1.513666896552288,Ensemble_1,Wide,0
Neuron_6,861,2.2974273992511227,Ensemble_1,Wide,0
Neuron_6,862,2.6088619646369264,Ensemble_1,Wide,0
Neuron_6,863,1.8391970818138617,Ensemble_1,Wide,0
Neuron_6,864,1.92775897675903,Ensemble_1,Wide,0
Neuron_6,865,1.8013691096676698,Ensemble_1,Wide,0
Neuron_6,866,1.537555768655658,Ensemble_1,Wide,0
Neuron_6,867,0.9051449843760152,Ensemble_1,Wide,0
Neuron_6,868,1.843442837854466,Ensemble_1,Wide,0
Neuron_6,869,3.45354407229729,Ensemble_1,Wide,0
Neuron_6,870,1.855721382267618,Ensemble_1,Wide,0
Neuron_6,871,1.414061450070857,Ensemble_1,Wide,0
Neuron_6,872,2.3141923824087622,Ensemble_1,Wide,0
Neuron_6,873,1.904145995728296,Ensemble_1,Wide,0
Neuron_6,874,2.2998216009662373,Ensemble_1,Wide,0
Neuron_6,875,2.198872193911344,Ensemble_1,Wide,0
Neuron_6,876,1.8729290515580632,Ensemble_1,Wide,0
Neuron_6,877,2.060117870350093,Ensemble_1,Wide,0
Neuron_6,878,2.760053590172432,Ensemble_1,Wide,0
Neuron_6,879,1.9290700513796784,Ensemble_1,Wide,0
Neuron_6,880,2.7306408464135234,Ensemble_1,Wide,0
Neuron_6,881,2.258409600725283,Ensemble_1,Wide,0
Neuron_6,882,2.456387109670957,Ensemble_1,Wide,0
Neuron_6,883,2.353431482877777,Ensemble_1,Wide,0
Neuron_6,884,1.8676343728175984,Ensemble_1,Wide,0
Neuron_6,885,2.661217154270799,Ensemble_1,Wide,0
Neuron_6,886,2.23035497287748,Ensemble_1,Wide,0
Neuron_6,887,1.7427253538845202,Ensemble_1,Wide,0
Neuron_6,888,1.3499659470297294,Ensemble_1,Wide,0
Neuron_6,889,2.387871397996874,Ensemble_1,Wide,0
Neuron_6,890,1.219711321648041,Ensemble_1,Wide,0
Neuron_6,891,1.585855915370766,Ensemble_1,Wide,0
Neuron_6,892,1.3793612542309948,Ensemble_1,Wide,0
Neuron_6,893,2.4300248737753845,Ensemble_1,Wide,0
Neuron_6,894,2.2334573077234103,Ensemble_1,Wide,0
Neuron_6,895,2.148160069571447,Ensemble_1,Wide,0
Neuron_6,896,2.122848706738888,Ensemble_1,Wide,0
Neuron_6,897,2.0795126118407663,Ensemble_1,Wide,0
Neuron_6,898,2.8266597370755178,Ensemble_1,Wide,0
Neuron_6,899,1.325720290496084,Ensemble_1,Wide,0
Neuron_6,900,2.6403158305425505,Ensemble_1,Wide,0
Neuron_6,901,1.9512225509671823,Ensemble_1,Wide,0
Neuron_6,902,2.869815527051432,Ensemble_1,Wide,0
Neuron_6,903,2.261385105259336,Ensemble_1,Wide,0
Neuron_6,904,2.480605776901446,Ensemble_1,Wide,0
Neuron_6,905,2.1737533037060515,Ensemble_1,Wide,0
Neuron_6,906,1.5084948854153415,Ensemble_1,Wide,0
Neuron_6,907,2.035557715556647,Ensemble_1,Wide,0
Neuron_6,908,2.039127101426785,Ensemble_1,Wide,0
Neuron_6,909,2.3139980762348724,Ensemble_1,Wide,0
Neuron_6,910,2.338890639176165,Ensemble_1,Wide,0
Neuron_6,911,2.535288339766568,Ensemble_1,Wide,0
Neuron_6,912,2.298504397625796,Ensemble_1,Wide,0
Neuron_6,913,1.954789605198092,Ensemble_1,Wide,0
Neuron_6,914,1.5586021873926343,Ensemble_1,Wide,0
Neuron_6,915,2.382819783186365,Ensemble_1,Wide,0
Neuron_6,916,1.4091479598714431,Ensemble_1,Wide,0
Neuron_6,917,2.2203289837544538,Ensemble_1,Wide,0
Neuron_6,918,2.5216629211907984,Ensemble_1,Wide,0
Neuron_6,919,2.212631367667224,Ensemble_1,Wide,0
Neuron_6,920,1.5835823598773304,Ensemble_1,Wide,0
Neuron_6,921,1.9242368892187047,Ensemble_1,Wide,0
Neuron_6,922,2.02312256808393,Ensemble_1,Wide,0
Neuron_6,923,1.9873105268484696,Ensemble_1,Wide,0
Neuron_6,924,2.163994422363345,Ensemble_1,Wide,0
Neuron_6,925,2.3959913794791747,Ensemble_1,Wide,0
Neuron_6,926,1.8485880661454148,Ensemble_1,Wide,0
Neuron_6,927,2.3282751723546453,Ensemble_1,Wide,0
Neuron_6,928,2.2613085374307897,Ensemble_1,Wide,0
Neuron_6,929,2.463617754474748,Ensemble_1,Wide,0
Neuron_6,930,1.805937602075336,Ensemble_1,Wide,0
Neuron_6,931,2.109615740537296,Ensemble_1,Wide,0
Neuron_6,932,1.7891762039524832,Ensemble_1,Wide,0
Neuron_6,933,1.9294441767043748,Ensemble_1,Wide,0
Neuron_6,934,1.7677286449576468,Ensemble_1,Wide,0
Neuron_6,935,1.6447384322940335,Ensemble_1,Wide,0
Neuron_6,936,2.7373503563155417,Ensemble_1,Wide,0
Neuron_6,937,2.243107226573449,Ensemble_1,Wide,0
Neuron_6,938,1.5076857861362718,Ensemble_1,Wide,0
Neuron_6,939,1.9342823700308056,Ensemble_1,Wide,0
Neuron_6,940,1.517159513387217,Ensemble_1,Wide,0
Neuron_6,941,2.042977608343197,Ensemble_1,Wide,0
Neuron_6,942,1.8826484640869343,Ensemble_1,Wide,0
Neuron_6,943,2.0742722417258643,Ensemble_1,Wide,0
Neuron_6,944,1.0636973054793608,Ensemble_1,Wide,0
Neuron_6,945,1.1771973648165577,Ensemble_1,Wide,0
Neuron_6,946,1.934429554701547,Ensemble_1,Wide,0
Neuron_6,947,2.393061847801586,Ensemble_1,Wide,0
Neuron_6,948,2.038718429904022,Ensemble_1,Wide,0
Neuron_6,949,1.617350262841332,Ensemble_1,Wide,0
Neuron_6,950,1.5505405609607876,Ensemble_1,Wide,0
Neuron_6,951,2.6216330253376543,Ensemble_1,Wide,0
Neuron_6,952,1.5298571232178495,Ensemble_1,Wide,0
Neuron_6,953,2.1349213921251864,Ensemble_1,Wide,0
Neuron_6,954,1.3993246154552033,Ensemble_1,Wide,0
Neuron_6,955,1.8657310043806512,Ensemble_1,Wide,0
Neuron_6,956,2.419218127999996,Ensemble_1,Wide,0
Neuron_6,957,1.32708029571585,Ensemble_1,Wide,0
Neuron_6,958,1.595894104739258,Ensemble_1,Wide,0
Neuron_6,959,2.5437064694035287,Ensemble_1,Wide,0
Neuron_6,960,2.669666505419308,Ensemble_1,Wide,0
Neuron_6,961,2.558347978125222,Ensemble_1,Wide,0
Neuron_6,962,2.196229690149941,Ensemble_1,Wide,0
Neuron_6,963,1.1184053344387723,Ensemble_1,Wide,0
